Row,EFM_1_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_2_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_3_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_4_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_5_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_6_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_7_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_8_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_9_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_10_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_11_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_12_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_13_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_14_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_15_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_16_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_17_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_18_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_19_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_20_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_21_anchor_BIOMASS_Ec_iML1515_WT_75p37M,EFM_22_anchor_BIOMASS_Ec_iML1515_WT_75p37M
GAM6Pt6_2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E141pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE3HOXabcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E181pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2G140pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPALtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA2tex_f,0.00826259829548644,0.0669509233475148,0.0636222486471253,0.0679225141558437,0.0677594191600018,0.0684543515459659,0.0684419311517995,1.26172126938472,1.25681301347107,0.0278806030352406,0.0002476,0.00822144858878658,0.00822148792199406,0.0002476,0.0192299606501873,0.0111742501016673,0.0688067532412895,0.0058527397459233,0.0144232561187482,0.869602784295181,1.1606200755589,1.86385981510431
CUtex_f,0.00112459435604965,0.0091124641228241,0.00865940944833653,0.00924470406725336,0.00922250575804549,0.00931709065871992,0.00931540016080632,0.00931843234237681,0.00928218245758823,0,0,0,0,0,0.0026173250157969,0.00152088945244826,0.00936505486361661,800.33505824065,0,0,0,0
3HAD161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2G160pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CU1Opp,0.000281148589012412,0.00227811603070603,0.00216485236208413,0.00231117601681334,0.00230562643951137,0.00232927266467998,0.00232885004020158,0.0023296080855942,0.00232054561439706,0,0,0,0,0,0.000654331253949224,0.000380222363112065,0.00234126371590415,200.083764560162,0,0,0,0
PLIPA2G181pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCDi,143.97713065196,142.331783008936,126.322131309527,147.312814103097,148.384400994025,148.386823974563,148.178460054853,148.55219446305,148.136376588205,0,29.4360409397059,0,0,333.359378252037,335.351899177152,192.982466071145,615.982375674452,0,506.324272566364,249.393096835765,52.0223667288549,103.044764957988
FADRx2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.607198538063,0,0
LPLIPAL1E141pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LALDO2x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E160pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E180pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASNS1,0.390824903866797,3.16681112228091,0,0,0,0,0,0,0,0,0.0117116,0.388878502796579,0.388880363276355,0,0,0,0,0,0.682227004686317,0,0,0
EAR80y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR120y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR181,0,0,0,0,0,0,0,0,0,0,0.0024313,0,0,0,0,0,0,0,0.141628685789631,0,0,0
3HAD121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR121y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E181pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1G160pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1G161pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTHRDHpp,2.04616606007993,0,0,0,0,0,0,1.25375774263516,1.24888046585153,0.534804241057037,0,0,0,0,0,0,8.24670891286298,0,0,2.09592706107068,19.7998105613881,106.175897982621
EX_o2_e_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROGLYtex_f,0,0,0,0,0,0,0,0,0,1.20934930750477,0,0,0,0,0,0,0,1.45545534885192,0,0,0,0
MDDCP2pp,0.0011229258184294,0.00909894414638074,0.00864656165983751,0.00923098788911204,0.00920882251508103,0.00930326708207494,0.00930157909231847,0.00930460677510325,0.00926841067352653,0.0037891045724388,3.365e-05,0.00111733338050351,0.00111733872607068,3.365e-05,0.00261344174426011,0.00151863293990753,0.00935116012346282,0.00079541475141486,0.00196018807914329,0.0023686171952253,0.00254307344089684,0.00408396518789113
LPLIPAL1G120pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E140pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E160pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A161pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A181pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6Ptex_f,0,0,0,0,0,0,0,0,0,0,87.9033722191174,0,0,0,0,0,0,0,0,0,0,0
MDDCP3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR140x,0,0,0,0,0,0,0,0,0,0,0.00040755,0.013532517658966,0.013532582401489,0,0,0,0,0.00963361907694282,0.023740702872358,0,0,0
EAR40y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAMAN6Ptex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAS181,0,0,0,0,0,0,0,0,0,0,0.0024313,0,0,0,0,0,0,0,0.141628685789631,0,0,0
EAR161y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PAT140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PAT160,0,0,0,0,0,0,0,0,0,0.341475455309042,0,0.938226748870892,0.938293496397088,0,0,0,0,0.071683061052099,0.176652848719346,0,0,0
G3PAT161,0.0787115936977539,0.637791368739027,0.606081574652563,0.647046987638887,0.645493303605397,0.652113404650525,0.651995084845515,0.652207310562735,0.649670141326806,0.265597650966163,0.0023587,0.125854821558847,0.125793164831508,0.0023587,0.183189451476562,0.106448722596134,0.655470472012236,0.0557546738235432,0.137399572727349,0,0,0
AGPAT160,0.101198475205886,0.820000091266179,0.779231220253796,0.831899920449531,0.829902369037414,0.838413747094988,0.838261624856178,0.83853448070845,0.835272475126386,0.341475455309042,0.00303255,0.938226748870892,0.938293496397088,0.00303255,0.23552430197789,0.136859742107477,0.842729885064106,0.071683061052099,0.176652848719346,0.213460626311455,0.229182685384598,0.368048399124495
AGPAT140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGSA160,0.0275091797450899,0.222903851621663,0.21182148898327,0.226138629016033,0.225595626755038,0.227909308145869,0.227867956159071,0.227942127639119,0.227055403825307,0.0928246167693885,0.00082435,0.0273721774804775,0.0273723084349588,0.00082435,0.0640234978270674,0.0372031222589235,0.229082580914608,0.0194858885684648,0.0480202390205578,0.058025842047072,0.0622996312333822,0.10004804465492
MLDCP2Bpp,0,0,0,0,0,0,0,0,0,0.00757257897463623,6.725e-05,0.00223300653310136,0.00223301721629281,0,0,0,0,0.00158964760869686,0.00391746354598473,0.00473371489981876,0.00508236816940008,0.00816186207684038
3OAS140,0.0544010005706866,0.440805311959283,0.418889296221905,0.447202272119775,0.446128453613227,0.450703892933092,0.45062211697764,0.450768795387023,0.449015247547784,0.22945758818684,0.00203775,0.0676625882948298,0.067662912007445,0.00810285,0.629311335437682,0.365683652812177,2.25173990509363,0.0481680953847141,0.11870351436179,0.114749472560365,0.12320113888113,0.197850818701341
3OAR140_f,0.0544010005706866,0.440805311959283,0.418889296221905,0.447202272119775,0.446128453613227,0.450703892933092,0.45062211697764,0.450768795387023,0.449015247547784,0.22945758818684,0.00203775,0.0676625882948298,0.067662912007445,0.00810285,0.629311335437682,0.365683652812177,2.25173990509363,0.0481680953847141,0.11870351436179,0.114749472560365,0.12320113888113,0.197850818701341
CDAPPA140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLDCP1App,0.0253192241185095,0.205158882539754,0.00777291204190445,0.0082982877755019,0.0082783619934978,0.00836326387021595,0.00836174643514513,0.00836446820050143,0.00833192935733068,0.00340625299602596,3.025e-05,0.0010044378829192,0.00100444268836963,3.025e-05,0.00234937927975834,0.00136519008713827,0.00840631779300892,0.000715045950380371,0.00176213044261767,0.00686300673207924,0.00736848916753171,0.0118331829366831
EAR160y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR160_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060651,0.471048603955779,0.273719484214954,1.68545977012821,0,0,0,0,0
PDE4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGSA161,0.0213973264421079,0.173380177909638,0.164760039711376,0.175896268484358,0.175473907776224,0.177273546895288,0.177241382288101,0.177299074716083,0.176609358807287,0.0722013031752676,0.0006412,0.0212907626620757,0.021290864521739,0.0006412,0.0497990741878033,0.02893751682225,0.178186147731482,0.0151566103597982,0.0373513401588909,0.0451339478626586,0.0484582077356034,0.0778198656307814
3HAD181,0,0,0,0,0,0,0,0,0,0,0.0024313,0,0,0,0,0,0,0,0.141628685789631,0,0,0
PGPP160,0.0275091797450899,0.222903851621663,0,0,0,0,0,0,0,0.0928246167693885,0,0.0273721774804775,0.0273723084349588,0.00082435,0.0640234978270674,0.0372031222589235,0.229082580914608,0.0194858885684648,0.0480202390205578,0.058025842047072,0.0622996312333822,0.10004804465492
EAR100y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR121x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP161,0.0213973264421079,0.173380177909638,0.164760039711376,0.175896268484358,0.175473907776224,0.177273546895288,0.177241382288101,0.177299074716083,0.176609358807287,0,0,0.0212907626620757,0.021290864521739,0,0,0,0,0.0151566103597982,0,0,0,0
PGPP181,0.0110273651322435,0.089353524314161,0.0849110341899942,0.09065022133602,0.0904325527521107,0.0913600180467062,0.0913434416361557,0.0913731741109322,0.0910177208637992,0.0372097951251828,0,0,0,0,0,0,0,0.00781113832407252,0.0192494547029094,0.0232603135858009,0.0249735102093421,0.0401053877069428
PSD140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MICITDr_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGM4PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE141abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGSA140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1A141pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1A180pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E140pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E161pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1G140pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE160abcpp,0.0736892954607963,0.597096239644516,0.567409731270526,0.605761291433498,0.604306742282375,0.61050443894912,0.610393668697107,0.610592353069331,0.608217071301078,0.248650838539654,0.0022082,0.910854571390415,0.910921187962129,0.0022082,0.171500804150822,0.0996566198485533,0.613647304149498,0.0521971724836343,0.128632609698788,0.155434784264383,0.166883054151216,0.268000354469575
PE161abcpp,0.0573142672556461,0.464411190829389,0.441321534941186,0.47115071915453,0.470019395829173,0.474839857755236,0.474753702557414,0.474908235846652,0.473060782519519,0.193396347790895,0.0017175,0.104564058896771,0.104502300309769,0.0017175,0.133390377288759,0.0775112057738838,0.477284324280754,0.0405980634637451,0.100048232568458,0.12089450320355,0.129798770720366,0.208446068653879
PSD141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG140abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG141abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACONTa_f,0,0,50.2570488093821,0.5788775822765,0.65366904127666,0.660372991695903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLDCP2App,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12DGR140tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG180abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12DGR160tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG181abcpp,0.0110273651322435,0.089353524314161,0.0849110341899942,0.09065022133602,0.0904325527521107,0.0913600180467062,0.0913434416361557,0.0913731741109322,0.0910177208637992,0.0372097951251828,0,0,0,0,0,0,0,0.00781113832407252,0.0192494547029094,0.0232603135858009,0.0249735102093421,0.0401053877069428
AM4PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGP141abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGP160abcpp,0,0,0.21182148898327,0.226138629016033,0.225595626755038,0.227909308145869,0.227867956159071,0.227942127639119,0.227055403825307,0,0.00082435,0,0,0,0,0,0,0,0,0,0,0
12DGR180tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP120pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP181pp,0,0,0,0,0,0,0,0,0,0,0.00033045,0.0109724462284512,0.0109724987230329,0.00033045,0.0256645415866494,0.0149132913816477,0.0918303376760264,0,0,0,0,0
CLPNH120pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGP180abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA181pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA140abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNH140pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_12ppd__R_e_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGSA181,0.0110273651322435,0.089353524314161,0.0849110341899942,0.09065022133602,0.0904325527521107,0.0913600180467062,0.0913434416361557,0.0913731741109322,0.0910177208637992,0.0372097951251828,0.00033045,0.0109724462284512,0.0109724987230329,0.00033045,0.0256645415866494,0.0149132913816477,0.0918303376760264,0.00781113832407252,0.0192494547029094,0.0232603135858009,0.0249735102093421,0.0401053877069428
PGPP140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDCP5pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTGY3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12DGR120tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDCP4pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS140pp_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS141pp_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PAT180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G160pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG120abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_gal1p_e_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE140abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G141pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2E160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2G140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2G160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPE140tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPE160tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPE180tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPE141tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPE161tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPA161tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPA181tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPG120tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2G120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA141abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PETNT161pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSSA160,0.0736892954607963,0.597096239644516,0.567409731270526,0.605761291433498,0.604306742282375,0.61050443894912,0.610393668697107,0.610592353069331,0.608217071301078,0.248650838539654,0.0022082,0.910854571390415,0.910921187962129,0.0022082,0.171500804150822,0.0996566198485533,0.613647304149498,0.0521971724836343,0.128632609698788,0.155434784264383,0.166883054151216,0.268000354469575
PSSA181,0.0295397900289362,0.239357662953231,0.227457247586572,0.242831217814026,0.242248133442785,0.244732600922815,0.244688196508776,0.244767843011037,0.243815665028401,0.0996765339531299,0.0008852,0.0293926748416554,0.0293928154626379,0.0008852,0.0687494392873416,0.0399492980209851,0.245992479681702,0.0209242537281555,0.0515648881919061,0.0623090621460159,0.0668983242164007,0.107433164467199
DAGK140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAGK160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAGK141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAGK161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGPAT181,0.0405671551611797,0.328711187267392,0.312368281776567,0.333481439150046,0.332680686194896,0.336092618969521,0.336031638144932,0.336141017121969,0.3348333858922,0.136886329078313,0.00121565,0.0403651210701067,0.0403653141856707,0.00121565,0.094413980873991,0.0548625894026328,0.337822817357729,0.0287353920522281,0.0708143428948155,0.0855693757318167,0.0918718344257428,0.147538552174141
PA161abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA180abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP161pp,0,0,0,0,0,0,0,0,0,0.0722013031752676,0.0006412,0,0,0.0006412,0.0497990741878033,0.02893751682225,0.178186147731482,0,0.0373513401588909,0.0451339478626586,0.0484582077356034,0.0778198656307814
PE120abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDEP3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDEP4pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE180abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTGY1pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_3cmp_e_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGLYtex_f,0,8.38979434197367,7.32383044270986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62744134398581,0,0,0
3HAD40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1E141pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAS60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAS160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060651,0.471048603955779,0.273719484214954,1.68545977012821,0,0,0,0,0
PAPA141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGLYabcpp,2.04616606007993,8.38979434197367,7.32383044270986,0,0,0,0,1.25375774263516,1.24888046585153,0.534804241057037,0,0,0,0,0,0,8.24670891286298,0,2.62744134398581,2.09592706107068,19.7998105613881,0
PLIPA2A120pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A160pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNH180pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR60_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR80_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLDCP3App,0.00224418309923854,0.0181843683163181,0.017280275531176,0.0184482596000827,0.0184039617871976,0.0185927105875049,0.0185893371161491,0.0185953879829329,0.0185230495629914,0,0,0,0,0.00189558000000225,0.145357163938242,0.0844649312321868,0.564480071378393,0,0,0,0,0
MLDCP1Bpp,0,0,0,0,0,0,0,0,0,0.00757257897463623,6.725e-05,0.00223300653310136,0.00223301721629281,0,0,0,0,0.00158964760869686,0.00391746354598473,0,0,0
